LocationID,AccountID,PolicyID,Region,State,PostalCode,Latitude,Longitude,HazardZoneID,Occupancy,ConstructionCode,YearBuilt,NumberOfStories,BuildingTIV_USD,ContentsTIV_USD,BusinessInterruptionTIV_USD,TotalTIV_USD
LOC000748,ACC0171,POL00149,West,WA,65134,42.1364,-119.46975,HZ-W-02,Commercial,MASONRY,2008,18,3989079,1162389,104545,5256013
LOC000749,ACC0106,POL00331,East,NJ,61879,36.80491,-73.44374,HZ-E-15,Residential,STEEL,1978,17,3691761,1004768,130485,4827014
LOC000750,ACC0009,POL00008,South,LA,13440,31.05971,-99.91685,HZ-S-14,Commercial,STEEL,2016,20,1209389,664657,434861,2308907
LOC000751,ACC0165,POL00202,South,FL,16760,30.00166,-92.17275,HZ-S-20,Hospitality,MASONRY,1999,6,2499928,921816,253578,3675322
LOC000752,ACC0130,POL00061,East,VA,92764,35.84776,-74.02983,HZ-E-05,Hospitality,STEEL,2020,6,2269617,352280,458648,3080545
LOC000753,ACC0040,POL00015,Central,IL,91015,38.93679,-90.56659,HZ-C-19,Residential,CONCRETE,1953,5,491137,215591,26885,733613
LOC000754,ACC0050,POL00275,Central,OK,42145,37.1575,-86.53136,HZ-C-10,Hospitality,STEEL,1956,9,2748710,771034,195617,3715361
LOC000755,ACC0118,POL00306,North,NY,26080,44.92399,-71.33061,HZ-N-04,Residential,MASONRY,1986,9,2731665,68529,669396,3469590
LOC000756,ACC0126,POL00012,Central,IL,64230,43.21447,-96.88041,HZ-C-04,Residential,CONCRETE,1959,7,424561,1056506,378952,1860019
LOC000757,ACC0077,POL00006,West,OR,33419,46.53284,-116.72306,HZ-W-06,Residential,WOOD,1993,12,3831728,677635,664327,5173690
LOC000758,ACC0050,POL00311,East,NC,13873,35.26711,-73.80812,HZ-E-04,Residential,MASONRY,1977,12,2616552,1166057,5258,3787867
LOC000759,ACC0069,POL00141,North,NY,73120,41.09881,-72.72256,HZ-N-05,Commercial,WOOD,1994,18,223721,706900,145295,1075916
LOC000760,ACC0065,POL00089,West,OR,35936,40.2025,-120.40052,HZ-W-07,Industrial,CONCRETE,1963,19,3225572,1059771,457244,4742587
LOC000761,ACC0109,POL00306,West,WA,45608,47.26019,-119.60951,HZ-W-15,Industrial,WOOD,1999,14,1406882,367399,215830,1990111
LOC000762,ACC0065,POL00301,South,TX,63714,26.50524,-99.3248,HZ-S-17,Industrial,STEEL,2000,1,1668503,154776,471233,2294512
LOC000763,ACC0096,POL00075,North,MA,51215,41.22659,-77.84816,HZ-N-12,Residential,WOOD,1990,1,1900978,409891,375122,2685991
LOC000764,ACC0055,POL00270,West,CA,38503,40.98625,-120.52968,HZ-W-20,Residential,STEEL,1959,19,2051931,694362,243949,2990242
LOC000765,ACC0127,POL00256,Central,MO,16133,42.32055,-97.02774,HZ-C-02,Industrial,CONCRETE,1965,4,2961068,932692,333219,4226979
LOC000766,ACC0002,POL00237,East,NC,47272,38.61131,-77.00474,HZ-E-19,Commercial,CONCRETE,1954,18,1471012,822910,247906,2541828
LOC000767,ACC0078,POL00141,Central,IL,51574,39.22904,-87.55225,HZ-C-14,Industrial,CONCRETE,1960,18,1515115,54125,72827,1642067
LOC000768,ACC0165,POL00063,West,OR,59008,36.7751,-115.1443,HZ-W-16,Residential,WOOD,1978,2,2668258,118718,412433,3199409
LOC000769,ACC0049,POL00189,Central,IL,80458,41.51828,-96.60488,HZ-C-03,Residential,WOOD,1983,2,540971,697084,720999,1959054
LOC000770,ACC0070,POL00088,North,MA,28056,43.43961,-72.08372,HZ-N-13,Hospitality,WOOD,1966,11,414749,573075,345326,1333150
LOC000771,ACC0062,POL00296,Central,OK,72642,39.02102,-98.1644,HZ-C-17,Hospitality,STEEL,1991,16,3823696,886740,667841,5378277
LOC000772,ACC0169,POL00332,South,TX,36986,25.74515,-88.8297,HZ-S-08,Residential,WOOD,2013,2,3313684,641248,745937,4700869
LOC000773,ACC0152,POL00271,South,LA,77361,26.69126,-97.90931,HZ-S-07,Industrial,STEEL,2008,5,1006537,1001782,403764,2412083
LOC000774,ACC0159,POL00263,Central,IL,36610,43.25028,-94.21636,HZ-C-15,Hospitality,MASONRY,1958,9,3934119,292756,229412,4456287
LOC000775,ACC0062,POL00009,East,NC,70404,37.68763,-78.24979,HZ-E-04,Commercial,STEEL,1953,16,1388266,234044,154444,1776754
LOC000776,ACC0055,POL00078,West,OR,62026,46.83084,-123.2434,HZ-W-14,Hospitality,STEEL,1956,15,1576213,576958,124074,2277245
LOC000777,ACC0104,POL00091,South,FL,87863,33.35218,-96.12137,HZ-S-07,Industrial,CONCRETE,2016,14,306084,822207,767559,1895850
LOC000778,ACC0148,POL00137,North,NY,41295,41.0979,-79.46862,HZ-N-02,Residential,WOOD,1985,8,2810966,542073,116478,3469517
LOC000779,ACC0127,POL00106,Central,OK,32417,38.53597,-96.70168,HZ-C-09,Commercial,STEEL,1986,20,3102380,868422,410945,4381747
LOC000780,ACC0177,POL00123,South,FL,32312,33.17004,-87.55763,HZ-S-10,Industrial,WOOD,1971,6,495281,408138,527685,1431104
LOC000781,ACC0068,POL00040,South,TX,32377,29.27141,-93.31892,HZ-S-06,Residential,STEEL,2010,19,694893,46706,698384,1439983
LOC000782,ACC0059,POL00269,North,NY,75948,44.09463,-74.32733,HZ-N-10,Commercial,MASONRY,1962,4,2082094,249399,47371,2378864
LOC000783,ACC0170,POL00250,South,LA,43231,31.61334,-80.20414,HZ-S-09,Industrial,CONCRETE,1951,12,1507932,969205,514496,2991633
LOC000784,ACC0124,POL00058,South,TX,45381,32.71261,-81.95666,HZ-S-20,Residential,MASONRY,2002,8,3838686,1105970,696188,5640844
LOC000785,ACC0093,POL00106,West,CA,21701,35.90988,-117.33089,HZ-W-14,Commercial,CONCRETE,1963,9,1598181,1064029,32405,2694615
LOC000786,ACC0085,POL00201,Central,OK,87220,36.57457,-86.34509,HZ-C-12,Hospitality,STEEL,1989,7,2385545,962186,552501,3900232
LOC000787,ACC0089,POL00148,North,PA,24442,40.61481,-72.04667,HZ-N-19,Residential,CONCRETE,1968,15,3043712,739898,642113,4425723
LOC000788,ACC0076,POL00008,West,WA,69488,34.60171,-119.61858,HZ-W-03,Residential,MASONRY,1986,19,1315432,1190506,696590,3202528
LOC000789,ACC0065,POL00071,North,MA,55903,41.76128,-71.6589,HZ-N-02,Industrial,MASONRY,1961,9,1382708,30675,451226,1864609
LOC000790,ACC0122,POL00182,North,PA,42601,44.5913,-77.09198,HZ-N-02,Hospitality,CONCRETE,2001,4,925134,926076,613652,2464862
LOC000791,ACC0149,POL00072,Central,MO,99564,40.07517,-89.81615,HZ-C-11,Commercial,STEEL,1967,14,2604162,671660,181720,3457542
LOC000792,ACC0047,POL00193,East,VA,67264,38.53332,-74.60177,HZ-E-18,Residential,MASONRY,2017,15,1379246,199511,311777,1890534
LOC000793,ACC0119,POL00015,West,WA,83257,37.6671,-119.80103,HZ-W-14,Residential,CONCRETE,1961,5,2973783,769855,491130,4234768
LOC000794,ACC0145,POL00151,East,VA,17017,38.09765,-78.10908,HZ-E-18,Hospitality,MASONRY,2001,1,3399374,528864,608512,4536750
LOC000795,ACC0086,POL00305,East,NC,22766,34.43754,-73.19074,HZ-E-04,Industrial,CONCRETE,1992,2,2030305,133972,88771,2253048
LOC000796,ACC0037,POL00288,North,PA,74920,43.58476,-72.98427,HZ-N-17,Commercial,MASONRY,1969,10,2928693,1091269,775278,4795240
LOC000797,ACC0040,POL00310,East,NC,25864,39.5022,-78.19704,HZ-E-01,Residential,MASONRY,1976,4,127056,1037024,653959,1818039
LOC000798,ACC0048,POL00121,East,NC,81659,41.40836,-76.90053,HZ-E-16,Industrial,CONCRETE,1965,14,1961498,839386,58356,2859240
LOC000799,ACC0052,POL00244,North,NY,72975,43.28733,-78.29225,HZ-N-18,Industrial,STEEL,1962,19,875140,317137,780768,1973045
LOC000800,ACC0109,POL00076,East,NC,13666,39.58122,-78.24865,HZ-E-14,Industrial,CONCRETE,1965,19,1254194,840383,404562,2499139
LOC000801,ACC0011,POL00182,East,NC,28258,39.20338,-74.39966,HZ-E-15,Hospitality,CONCRETE,1985,1,1369874,91478,676445,2137797
LOC000802,ACC0132,POL00033,Central,MO,32871,38.13951,-89.40663,HZ-C-13,Commercial,STEEL,2022,11,2199829,1075298,221018,3496145
LOC000803,ACC0097,POL00242,East,NJ,89408,34.54568,-73.12472,HZ-E-16,Commercial,STEEL,1966,11,1267443,655290,413064,2335797
LOC000804,ACC0060,POL00050,East,NC,97197,34.35943,-73.03578,HZ-E-06,Residential,CONCRETE,2010,11,1560017,866775,70852,2497644
LOC000805,ACC0108,POL00033,West,WA,18116,46.39671,-122.43402,HZ-W-13,Industrial,WOOD,1954,3,3437008,516222,110553,4063783
LOC000806,ACC0035,POL00327,East,VA,85206,36.56927,-74.10892,HZ-E-13,Commercial,MASONRY,1982,16,2643985,81780,182522,2908287
LOC000807,ACC0023,POL00299,East,VA,13177,35.29672,-73.30314,HZ-E-07,Residential,MASONRY,1954,5,1045801,441931,778204,2265936
LOC000808,ACC0175,POL00329,Central,MO,79226,39.91923,-98.92052,HZ-C-06,Hospitality,MASONRY,1976,19,3348008,875695,595900,4819603
LOC000809,ACC0113,POL00219,Central,OK,91981,43.0978,-87.19868,HZ-C-03,Hospitality,WOOD,2022,3,1576839,767603,648522,2992964
LOC000810,ACC0085,POL00012,North,PA,39362,42.49356,-79.48521,HZ-N-18,Industrial,STEEL,1999,12,1350854,231629,123655,1706138
LOC000811,ACC0129,POL00160,North,NY,62326,42.87678,-71.46805,HZ-N-20,Residential,WOOD,2024,16,1308248,176818,560383,2045449
LOC000812,ACC0016,POL00072,Central,MO,36769,38.04241,-96.08678,HZ-C-11,Industrial,WOOD,1980,16,2839853,82868,33842,2956563
LOC000813,ACC0157,POL00042,North,PA,82276,44.90528,-70.50092,HZ-N-20,Hospitality,MASONRY,1984,2,3893009,94159,362645,4349813
LOC000814,ACC0006,POL00029,North,MA,13454,41.75129,-75.22407,HZ-N-08,Commercial,CONCRETE,1952,18,2229046,492373,681927,3403346
LOC000815,ACC0036,POL00060,East,VA,67403,35.0019,-74.09064,HZ-E-18,Residential,STEEL,1995,7,3311501,811104,729222,4851827
LOC000816,ACC0146,POL00024,South,FL,11952,30.29756,-95.45748,HZ-S-18,Commercial,WOOD,1959,2,1098958,506609,96459,1702026
LOC000817,ACC0075,POL00067,North,NY,89445,41.74834,-73.44791,HZ-N-08,Hospitality,CONCRETE,1965,3,1285293,111686,329384,1726363
LOC000818,ACC0114,POL00155,North,PA,58094,43.67609,-76.43042,HZ-N-08,Industrial,MASONRY,2017,9,963443,1057941,739513,2760897
LOC000819,ACC0125,POL00144,South,LA,20282,28.11972,-91.78332,HZ-S-20,Commercial,MASONRY,2016,8,2211603,238896,56620,2507119
LOC000820,ACC0061,POL00226,South,LA,95184,31.5242,-84.2412,HZ-S-02,Hospitality,WOOD,1952,16,984031,277421,390479,1651931
LOC000821,ACC0157,POL00197,Central,MO,74927,42.44461,-98.7326,HZ-C-09,Residential,CONCRETE,1999,15,1265879,825676,315005,2406560
LOC000822,ACC0009,POL00278,North,NY,55587,42.15542,-79.4774,HZ-N-10,Residential,STEEL,1983,19,1691012,406771,691982,2789765
LOC000823,ACC0028,POL00284,South,FL,60870,32.04351,-81.42867,HZ-S-02,Industrial,CONCRETE,2004,19,1530024,930323,448317,2908664
LOC000824,ACC0034,POL00008,West,WA,46791,39.47732,-115.06648,HZ-W-08,Industrial,WOOD,1981,18,1190941,360889,399812,1951642
LOC000825,ACC0168,POL00312,South,LA,11617,27.46843,-94.62505,HZ-S-09,Residential,STEEL,2022,11,1755077,100963,645448,2501488
LOC000826,ACC0123,POL00327,Central,IL,82955,38.95918,-93.00341,HZ-C-12,Commercial,CONCRETE,1957,19,1961468,990403,18105,2969976
LOC000827,ACC0071,POL00133,Central,MO,74871,43.57964,-93.39341,HZ-C-09,Commercial,MASONRY,1972,5,3862476,1176470,329280,5368226
LOC000828,ACC0113,POL00297,Central,OK,51593,40.89141,-97.23617,HZ-C-17,Residential,MASONRY,1957,9,307952,507949,120005,935906
LOC000829,ACC0028,POL00040,Central,IL,76445,41.46487,-90.99132,HZ-C-12,Hospitality,WOOD,2015,3,2945364,760997,566693,4273054
LOC000830,ACC0037,POL00013,South,TX,52800,28.74373,-87.16226,HZ-S-10,Industrial,STEEL,2002,12,2492287,798797,714097,4005181
LOC000831,ACC0152,POL00014,East,VA,23924,36.94642,-76.96389,HZ-E-05,Commercial,STEEL,2015,17,2708506,85341,168100,2961947
LOC000832,ACC0098,POL00333,West,WA,20281,45.29163,-123.7066,HZ-W-05,Residential,MASONRY,2022,17,1543061,470612,397242,2410915
LOC000833,ACC0014,POL00311,Central,OK,71909,41.59741,-87.28607,HZ-C-17,Hospitality,STEEL,1984,7,2399455,896777,565148,3861380
LOC000834,ACC0060,POL00234,Central,MO,51263,37.18766,-88.48535,HZ-C-12,Residential,MASONRY,2006,14,3921302,531765,344650,4797717
LOC000835,ACC0059,POL00230,East,VA,64899,41.31708,-74.42669,HZ-E-20,Commercial,MASONRY,2018,8,2450727,1080411,80157,3611295
LOC000836,ACC0031,POL00042,West,OR,63543,36.16446,-121.41803,HZ-W-11,Hospitality,MASONRY,2023,16,2927401,309700,634960,3872061
LOC000837,ACC0142,POL00241,East,NJ,23237,34.1241,-78.15448,HZ-E-09,Commercial,WOOD,2005,1,3874338,397310,476126,4747774
LOC000838,ACC0033,POL00206,West,CA,82999,46.69797,-115.86166,HZ-W-12,Commercial,STEEL,1965,11,655232,1099817,555021,2310070
LOC000839,ACC0115,POL00210,Central,MO,92684,35.40714,-88.91877,HZ-C-12,Hospitality,CONCRETE,1987,16,2580838,246013,757260,3584111
LOC000840,ACC0095,POL00346,West,WA,95118,34.4361,-123.92995,HZ-W-19,Hospitality,CONCRETE,1991,15,869448,1088234,87859,2045541
LOC000841,ACC0145,POL00266,South,LA,78838,27.09037,-90.13413,HZ-S-02,Hospitality,STEEL,1991,13,2566589,605733,101605,3273927
LOC000842,ACC0133,POL00143,South,FL,85384,32.94146,-85.3803,HZ-S-14,Industrial,WOOD,1994,10,700609,107942,770310,1578861
LOC000843,ACC0156,POL00055,South,TX,40366,27.0127,-96.61358,HZ-S-09,Industrial,MASONRY,1962,7,1248603,1040549,460237,2749389
LOC000844,ACC0138,POL00100,East,NC,10873,38.78713,-78.72178,HZ-E-18,Hospitality,WOOD,1997,7,3266132,374109,28678,3668919
LOC000845,ACC0031,POL00228,South,LA,66657,26.13561,-90.92301,HZ-S-04,Hospitality,STEEL,1961,5,1888881,952864,546196,3387941
LOC000846,ACC0020,POL00168,Central,OK,30542,42.23277,-88.83584,HZ-C-08,Industrial,STEEL,2008,17,2904796,264239,370903,3539938
LOC000847,ACC0082,POL00098,West,CA,83160,38.93404,-115.60869,HZ-W-17,Residential,WOOD,1981,5,3064575,680204,40220,3784999
LOC000848,ACC0128,POL00145,East,NJ,27274,37.76092,-75.60845,HZ-E-06,Commercial,WOOD,2016,7,2924224,430367,278172,3632763
LOC000849,ACC0177,POL00135,North,NY,90396,41.04273,-78.21885,HZ-N-14,Hospitality,MASONRY,1994,16,2158107,1189659,640907,3988673
LOC000850,ACC0162,POL00201,East,NJ,88360,41.00031,-74.32417,HZ-E-16,Industrial,CONCRETE,1987,4,3782136,649356,243157,4674649
LOC000851,ACC0119,POL00164,South,TX,96587,27.22657,-91.50269,HZ-S-06,Residential,STEEL,2000,5,1859904,957789,341203,3158896
LOC000852,ACC0069,POL00260,West,OR,38194,38.59205,-121.88626,HZ-W-10,Hospitality,WOOD,2021,11,3623722,1045873,630255,5299850
LOC000853,ACC0069,POL00249,South,TX,38697,28.82679,-94.78601,HZ-S-02,Industrial,WOOD,1989,15,1824819,840779,463419,3129017
LOC000854,ACC0157,POL00169,East,NC,26936,35.64961,-74.62299,HZ-E-20,Residential,WOOD,1998,3,3772624,369249,562050,4703923
LOC000855,ACC0093,POL00275,West,OR,36009,33.01544,-123.55706,HZ-W-07,Commercial,CONCRETE,1979,10,3926163,759666,579751,5265580
LOC000856,ACC0010,POL00011,West,OR,79016,40.84722,-121.76167,HZ-W-01,Residential,CONCRETE,2012,2,1490420,886952,226088,2603460
LOC000857,ACC0032,POL00194,North,MA,95888,43.86206,-77.52691,HZ-N-09,Hospitality,MASONRY,1984,3,201688,502355,662233,1366276
LOC000858,ACC0039,POL00049,North,PA,87095,40.07371,-71.69748,HZ-N-20,Hospitality,MASONRY,1989,11,3128760,891115,21133,4041008
LOC000859,ACC0121,POL00193,East,NC,48173,37.67125,-78.30225,HZ-E-19,Hospitality,WOOD,1978,14,198280,653662,287361,1139303
LOC000860,ACC0101,POL00191,East,VA,81641,35.95691,-78.87951,HZ-E-16,Residential,CONCRETE,1978,19,1292956,1138209,531201,2962366
LOC000861,ACC0086,POL00074,Central,MO,92564,38.32839,-91.5527,HZ-C-10,Residential,WOOD,2021,6,3334671,506781,468802,4310254
LOC000862,ACC0134,POL00291,South,TX,40465,26.27198,-87.67023,HZ-S-16,Residential,CONCRETE,1982,14,2588939,544223,87963,3221125
LOC000863,ACC0002,POL00138,South,TX,37423,27.89299,-88.69375,HZ-S-14,Hospitality,CONCRETE,1990,8,3599406,335856,38283,3973545
LOC000864,ACC0027,POL00218,South,LA,20158,32.72788,-80.14489,HZ-S-03,Hospitality,MASONRY,1951,6,2125833,1098840,581757,3806430
LOC000865,ACC0127,POL00088,East,NJ,92072,40.95799,-78.20435,HZ-E-14,Hospitality,MASONRY,2020,14,797080,433909,458858,1689847
LOC000866,ACC0134,POL00166,East,VA,90622,39.75954,-72.83842,HZ-E-09,Industrial,MASONRY,1968,10,593180,933266,308515,1834961
LOC000867,ACC0085,POL00070,East,NJ,31527,38.83614,-75.69523,HZ-E-07,Hospitality,WOOD,1990,14,3467244,798574,544609,4810427
LOC000868,ACC0138,POL00235,South,TX,53389,31.31318,-96.01465,HZ-S-04,Residential,WOOD,2009,20,381219,31749,326988,739956
LOC000869,ACC0071,POL00146,North,MA,65858,41.72479,-79.85871,HZ-N-07,Industrial,STEEL,2001,9,2769018,1192635,237009,4198662
LOC000870,ACC0072,POL00092,East,NC,44463,38.74111,-78.27917,HZ-E-07,Residential,MASONRY,2016,19,2865588,444858,81239,3391685
LOC000871,ACC0054,POL00087,West,OR,10350,45.94139,-117.98353,HZ-W-16,Commercial,MASONRY,1961,20,1484792,601409,773078,2859279
LOC000872,ACC0131,POL00226,North,NY,65758,40.38894,-70.30158,HZ-N-05,Hospitality,STEEL,1988,17,2094240,20517,339044,2453801
LOC000873,ACC0080,POL00268,West,CA,51546,44.38271,-117.6438,HZ-W-12,Residential,MASONRY,1971,9,2449418,844698,395637,3689753
LOC000874,ACC0143,POL00223,West,OR,95471,43.1216,-121.74515,HZ-W-04,Industrial,MASONRY,1953,12,2450848,946200,513900,3910948
LOC000875,ACC0098,POL00192,Central,OK,33462,40.55277,-86.85558,HZ-C-07,Residential,MASONRY,2006,12,1551193,909355,224164,2684712
LOC000876,ACC0129,POL00007,East,NJ,89531,34.75287,-76.41793,HZ-E-09,Industrial,WOOD,1985,16,2558652,670936,344406,3573994
LOC000877,ACC0121,POL00312,East,NC,92868,39.00216,-72.20202,HZ-E-01,Hospitality,CONCRETE,1972,16,3053899,550659,287492,3892050
LOC000878,ACC0046,POL00068,West,WA,20855,32.6111,-123.74047,HZ-W-05,Hospitality,WOOD,1957,15,3248187,1164179,108933,4521299
LOC000879,ACC0005,POL00171,East,NJ,98079,36.21983,-73.03197,HZ-E-20,Industrial,MASONRY,2025,12,1418003,224420,570512,2212935
LOC000880,ACC0038,POL00137,East,NC,21005,39.35713,-78.54532,HZ-E-17,Commercial,CONCRETE,1955,9,1791030,893209,700157,3384396
LOC000881,ACC0080,POL00141,East,NC,83473,39.0824,-73.10513,HZ-E-01,Industrial,WOOD,1993,15,2220077,878262,181370,3279709
LOC000882,ACC0048,POL00163,East,NC,87483,34.93009,-78.36607,HZ-E-03,Residential,MASONRY,1951,7,461109,990992,92444,1544545
LOC000883,ACC0034,POL00159,East,VA,16990,40.69847,-74.50378,HZ-E-07,Hospitality,STEEL,1972,9,440891,537434,322733,1301058
LOC000884,ACC0067,POL00226,North,MA,44674,41.364,-78.00775,HZ-N-10,Residential,CONCRETE,1995,19,1836369,493873,197389,2527631
LOC000885,ACC0099,POL00080,East,NC,80510,39.49632,-77.80668,HZ-E-19,Commercial,CONCRETE,1994,10,2293800,963032,661679,3918511
LOC000886,ACC0067,POL00112,South,LA,71300,32.14866,-98.18485,HZ-S-07,Industrial,WOOD,1964,17,2212944,1176812,779230,4168986
LOC000887,ACC0169,POL00302,West,CA,14436,41.38913,-120.64946,HZ-W-13,Industrial,WOOD,1995,1,2093174,313213,489943,2896330
LOC000888,ACC0079,POL00084,North,MA,71189,44.5149,-78.12888,HZ-N-12,Commercial,WOOD,2006,20,1503885,726052,679352,2909289
LOC000889,ACC0096,POL00308,East,NC,54286,37.19467,-73.16133,HZ-E-09,Hospitality,CONCRETE,1988,2,3012937,932195,766461,4711593
LOC000890,ACC0103,POL00304,Central,IL,13742,38.78887,-88.38891,HZ-C-19,Commercial,MASONRY,1988,20,3300979,1083173,113094,4497246
LOC000891,ACC0024,POL00159,Central,OK,28541,40.97066,-88.17146,HZ-C-02,Industrial,CONCRETE,2000,6,932410,312655,136200,1381265
LOC000892,ACC0053,POL00224,East,NC,21818,36.41026,-78.43737,HZ-E-08,Commercial,MASONRY,2021,12,718622,440282,180426,1339330
LOC000893,ACC0121,POL00343,North,NY,59321,42.74915,-76.05953,HZ-N-07,Hospitality,MASONRY,1962,13,1545826,229533,493670,2269029
LOC000894,ACC0153,POL00202,North,NY,80007,44.09896,-72.69628,HZ-N-14,Residential,STEEL,2012,19,1777233,706003,296951,2780187
LOC000895,ACC0157,POL00307,North,PA,62190,41.8114,-74.98544,HZ-N-01,Residential,MASONRY,1967,16,847257,513161,387063,1747481
LOC000896,ACC0039,POL00146,South,FL,50775,28.05628,-86.9191,HZ-S-14,Hospitality,CONCRETE,1954,9,1366419,933101,97360,2396880
LOC000897,ACC0022,POL00178,Central,MO,99923,41.14106,-87.48651,HZ-C-15,Residential,CONCRETE,1951,6,852952,362974,417559,1633485
LOC000898,ACC0109,POL00028,South,LA,49708,29.09223,-90.27721,HZ-S-13,Hospitality,STEEL,1964,20,2226388,825285,719636,3771309
LOC000899,ACC0029,POL00092,West,OR,65583,43.39238,-116.40248,HZ-W-12,Hospitality,WOOD,1969,1,2205798,801871,496550,3504219
LOC000900,ACC0112,POL00025,South,LA,70917,29.63407,-87.7096,HZ-S-15,Industrial,WOOD,1965,16,2575281,560722,207212,3343215
LOC000901,ACC0139,POL00137,East,NJ,33426,37.40562,-74.27503,HZ-E-01,Industrial,STEEL,2003,1,3829432,794470,264583,4888485
LOC000902,ACC0102,POL00128,East,VA,32968,34.89347,-73.87667,HZ-E-18,Residential,WOOD,1966,5,2767504,94690,624719,3486913
LOC000903,ACC0135,POL00292,East,VA,70085,41.77482,-74.17706,HZ-E-08,Residential,WOOD,1991,12,3844325,596079,362163,4802567
LOC000904,ACC0164,POL00155,North,PA,65381,42.56316,-72.74601,HZ-N-11,Hospitality,WOOD,1973,9,3135880,232069,400464,3768413
LOC000905,ACC0067,POL00156,West,WA,90685,47.44256,-116.8572,HZ-W-19,Commercial,WOOD,1997,19,3803257,186269,454489,4444015
LOC000906,ACC0047,POL00348,East,VA,47344,38.0125,-78.6798,HZ-E-13,Industrial,WOOD,2002,7,1252539,409469,290302,1952310
LOC000907,ACC0025,POL00114,North,MA,39468,41.33527,-74.00921,HZ-N-11,Residential,STEEL,1978,3,2856550,292141,288115,3436806
LOC000908,ACC0100,POL00244,East,NC,83093,37.36612,-74.83338,HZ-E-18,Residential,STEEL,1993,11,3086485,986040,616472,4688997
LOC000909,ACC0173,POL00200,South,TX,43514,29.49077,-89.35519,HZ-S-06,Hospitality,WOOD,2023,3,736605,988774,778642,2504021
LOC000910,ACC0075,POL00162,East,NC,69178,39.98409,-75.29286,HZ-E-10,Hospitality,WOOD,1969,20,1548289,194256,217633,1960178
LOC000911,ACC0143,POL00252,East,NC,40765,41.96661,-78.83614,HZ-E-10,Hospitality,MASONRY,1998,20,1574827,924985,435571,2935383
LOC000912,ACC0046,POL00082,Central,IL,62575,36.90175,-98.34051,HZ-C-10,Hospitality,STEEL,1977,14,506762,849947,228909,1585618
LOC000913,ACC0129,POL00275,Central,MO,79796,35.95075,-86.72863,HZ-C-11,Hospitality,MASONRY,2001,16,1439675,781632,660891,2882198
LOC000914,ACC0001,POL00273,West,OR,53785,46.78257,-122.40136,HZ-W-10,Hospitality,MASONRY,1962,13,3565075,962577,164592,4692244
LOC000915,ACC0157,POL00318,East,VA,75976,39.09134,-74.66787,HZ-E-05,Residential,CONCRETE,1952,11,1854349,880448,198049,2932846
LOC000916,ACC0168,POL00200,East,NJ,82359,34.72773,-76.40793,HZ-E-20,Commercial,MASONRY,2008,12,2487843,1009674,717606,4215123
LOC000917,ACC0017,POL00016,West,CA,37132,46.74217,-121.09548,HZ-W-10,Hospitality,CONCRETE,1981,20,834888,1010209,747417,2592514
LOC000918,ACC0085,POL00082,East,NJ,42094,38.00172,-78.2219,HZ-E-20,Hospitality,WOOD,1950,2,3441826,390939,483819,4316584
LOC000919,ACC0067,POL00276,West,OR,25857,45.7947,-123.36671,HZ-W-14,Residential,CONCRETE,2011,2,3736724,1110031,493050,5339805
LOC000920,ACC0110,POL00064,South,TX,23582,28.59486,-81.4522,HZ-S-15,Commercial,STEEL,2024,4,3574174,103689,381024,4058887
LOC000921,ACC0068,POL00050,West,OR,53257,46.60759,-116.84002,HZ-W-07,Residential,CONCRETE,2012,8,1831798,732684,148845,2713327
LOC000922,ACC0071,POL00305,West,OR,14685,44.59798,-117.70394,HZ-W-19,Commercial,MASONRY,2016,10,1338544,952544,346723,2637811
LOC000923,ACC0146,POL00325,North,MA,49943,41.45609,-70.55208,HZ-N-06,Hospitality,CONCRETE,1987,5,2463655,780687,748476,3992818
LOC000924,ACC0008,POL00109,West,WA,86445,36.67733,-120.54196,HZ-W-08,Industrial,MASONRY,2024,1,639190,327287,636956,1603433
LOC000925,ACC0165,POL00080,South,LA,86957,29.29277,-81.99992,HZ-S-12,Industrial,STEEL,1998,16,2233187,1103845,425558,3762590
LOC000926,ACC0088,POL00116,West,WA,50541,46.35414,-123.87191,HZ-W-03,Commercial,MASONRY,1969,9,2121874,387813,507509,3017196
LOC000927,ACC0164,POL00007,East,NC,78697,35.57554,-75.50847,HZ-E-19,Commercial,MASONRY,1996,2,3410456,270801,681570,4362827
LOC000928,ACC0021,POL00029,East,NJ,68541,36.17179,-72.26841,HZ-E-18,Commercial,MASONRY,1982,6,1482086,1084129,70461,2636676
LOC000929,ACC0156,POL00137,West,WA,82348,43.0342,-119.89541,HZ-W-02,Industrial,WOOD,1974,3,3696710,533984,239431,4470125
LOC000930,ACC0123,POL00238,Central,IL,22880,36.86959,-96.34089,HZ-C-19,Residential,STEEL,1959,7,2291765,654935,63821,3010521
LOC000931,ACC0125,POL00154,East,VA,84623,34.79901,-74.87437,HZ-E-20,Residential,CONCRETE,1964,15,449747,1018319,206984,1675050
LOC000932,ACC0127,POL00324,West,CA,33138,36.02796,-120.33548,HZ-W-09,Industrial,CONCRETE,2015,10,2570183,976834,519,3547536
LOC000933,ACC0080,POL00321,Central,MO,67677,38.07028,-89.83236,HZ-C-17,Residential,MASONRY,2012,1,1208134,1136083,261118,2605335
LOC000934,ACC0025,POL00227,South,LA,54883,26.60916,-84.79124,HZ-S-10,Commercial,MASONRY,1963,8,2073446,1059742,171055,3304243
